year,year_ending,hbtreat_name,hospital_code,hospital_name,specialty,trend_type,value,covid_period
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,total,patients,390,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,total,stays,550,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,total,hospitalresidents,85,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,psychiatric,admissions,710,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,psychiatric,discharges,715,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,psychiatric,patients,390,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,psychiatric,stays,550,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y145H,Midpark Hospital,psychiatric,hospitalresidents,85,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,total,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,total,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,total,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,total,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y177C,Mountainhall Treatment Centre,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,total,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,total,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,total,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,total,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Dumfries & Galloway,Y107H,Thomas Hope Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,total,admissions,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,total,discharges,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,total,patients,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,total,stays,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,nonpsychiatric,admissions,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,nonpsychiatric,discharges,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,nonpsychiatric,patients,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,nonpsychiatric,stays,15,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F708H,Adamson Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,total,admissions,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,total,discharges,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,total,patients,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,total,stays,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,nonpsychiatric,admissions,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,nonpsychiatric,discharges,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,nonpsychiatric,patients,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,nonpsychiatric,stays,45,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F701H,Cameron Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,total,admissions,55,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,total,discharges,55,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,total,patients,50,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,total,stays,50,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,nonpsychiatric,admissions,55,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,nonpsychiatric,discharges,55,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,nonpsychiatric,patients,50,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,nonpsychiatric,stays,50,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F716H,Glenrothes Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,total,admissions,495,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,total,discharges,480,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,total,patients,335,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,total,stays,375,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,total,hospitalresidents,55,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,nonpsychiatric,admissions,65,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,nonpsychiatric,discharges,55,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,nonpsychiatric,patients,55,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,nonpsychiatric,stays,55,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,psychiatric,admissions,430,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,psychiatric,discharges,425,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,psychiatric,patients,280,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,psychiatric,stays,320,COVID-19
2021,31/03/2022,NHS Fife,F805H,Queen Margaret Hospital,psychiatric,hospitalresidents,55,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,total,admissions,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,total,discharges,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,total,patients,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,total,stays,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,nonpsychiatric,admissions,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,nonpsychiatric,discharges,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,nonpsychiatric,patients,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,nonpsychiatric,stays,40,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F709H,St Andrews Community Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,total,admissions,520,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,total,discharges,515,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,total,patients,340,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,total,stays,350,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,total,hospitalresidents,105,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,psychiatric,admissions,520,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,psychiatric,discharges,515,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,psychiatric,patients,340,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,psychiatric,stays,350,COVID-19
2021,31/03/2022,NHS Fife,F712H,Stratheden Hospital,psychiatric,hospitalresidents,105,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,total,admissions,1905,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,total,discharges,1915,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,total,patients,990,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,total,stays,1040,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,nonpsychiatric,admissions,1905,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,nonpsychiatric,discharges,1915,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,nonpsychiatric,patients,990,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,nonpsychiatric,stays,1040,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F704H,Victoria Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,total,admissions,340,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,total,discharges,335,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,total,patients,250,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,total,stays,295,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,total,hospitalresidents,15,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,psychiatric,admissions,340,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,psychiatric,discharges,335,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,psychiatric,patients,250,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,psychiatric,stays,295,COVID-19
2021,31/03/2022,NHS Fife,F711H,Whytemans Brae Hospital,psychiatric,hospitalresidents,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,total,admissions,60,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,total,discharges,65,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,total,patients,50,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,total,stays,45,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,total,hospitalresidents,30,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,psychiatric,admissions,60,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,psychiatric,discharges,65,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,psychiatric,patients,50,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,psychiatric,stays,45,COVID-19
2021,31/03/2022,NHS Forth Valley,V106H,Bellsdyke Hospital,psychiatric,hospitalresidents,30,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,total,admissions,45,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,total,discharges,45,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,total,patients,35,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,total,stays,35,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,total,hospitalresidents,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,nonpsychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,psychiatric,admissions,40,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,psychiatric,discharges,40,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,psychiatric,patients,35,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,psychiatric,stays,35,COVID-19
2021,31/03/2022,NHS Forth Valley,V105H,Bo'ness Hospital,psychiatric,hospitalresidents,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,total,admissions,90,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,total,discharges,85,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,total,patients,70,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,total,stays,75,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,total,hospitalresidents,20,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,nonpsychiatric,admissions,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,nonpsychiatric,discharges,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,nonpsychiatric,patients,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,nonpsychiatric,stays,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,psychiatric,admissions,75,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,psychiatric,discharges,70,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,psychiatric,patients,60,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,psychiatric,stays,65,COVID-19
2021,31/03/2022,NHS Forth Valley,V216H,Clackmannanshire Community Healthcare Centre,psychiatric,hospitalresidents,20,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,total,admissions,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,total,discharges,20,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,total,patients,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,total,stays,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,nonpsychiatric,admissions,15,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,nonpsychiatric,discharges,20,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,nonpsychiatric,patients,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,nonpsychiatric,stays,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V102H,Falkirk Community Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,total,admissions,3105,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,total,discharges,3085,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,total,patients,1190,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,total,stays,1360,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,total,hospitalresidents,75,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,nonpsychiatric,admissions,2065,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,nonpsychiatric,discharges,2060,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,nonpsychiatric,patients,630,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,nonpsychiatric,stays,705,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,psychiatric,admissions,1040,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,psychiatric,discharges,1025,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,psychiatric,patients,615,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,psychiatric,stays,655,COVID-19
2021,31/03/2022,NHS Forth Valley,V217H,Forth Valley Royal Hospital,psychiatric,hospitalresidents,75,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,total,admissions,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,total,discharges,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,total,patients,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,total,stays,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,total,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,nonpsychiatric,admissions,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,nonpsychiatric,discharges,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,nonpsychiatric,patients,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,nonpsychiatric,stays,10,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,nonpsychiatric,hospitalresidents,NA,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,psychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,psychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,psychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,psychiatric,stays,0,COVID-19
2021,31/03/2022,NHS Forth Valley,V201H,Stirling Community Hospital,psychiatric,hospitalresidents,0,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,total,admissions,5,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,total,discharges,5,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,total,patients,5,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,total,stays,5,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,total,hospitalresidents,10,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,nonpsychiatric,admissions,0,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,nonpsychiatric,discharges,0,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,nonpsychiatric,patients,0,COVID-19
2021,31/03/2022,NHS Grampian,N496H,375 Great Western Lodge,nonpsychiatric,stays,0,COVID-19
